temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district,rain_3day,rain_7day,rain_14day,rain_30day,rain_intensity_3day,risk
21.9,29.9,13.9,55,0.0,0.0,0,2022-03-22,Dehradun,0.10000000000000711,0.09999999999998935,0.1,29.6,0.033333333333335706,0
19.9,25.5,13.0,41,0.0,0.0,0,2022-03-22,Pithoragarh,0.6,3.6,3.799999999999993,31.2,0.19999999999999998,0
22.8,30.2,16.6,48,0.0,0.0,0,2022-03-22,Tehri Garhwal,0.0,0.4,0.5,53.10000000000003,0.0,0
19.8,28.8,11.5,63,0.0,0.0,1,2022-03-23,Bageshwar,0.0,1.0,1.0,24.0,0.0,0
17.8,23.3,9.5,44,0.0,0.0,2,2022-03-24,Chamoli,0.0,0.0,0.0,94.00000000000001,0.0,0
20.2,27.3,13.5,43,0.0,0.0,0,2022-03-27,Almora,0.0,0.5000000000000036,0.7000000000000001,8.8,0.0,0
24.0,33.5,15.2,54,0.0,0.0,0,2022-03-27,Haridwar,0.0,0.0,0.0,19.7,0.0,0
24.9,34.1,16.1,47,0.0,0.0,0,2022-03-30,Haridwar,0.0,0.0,0.0,0.1,0.0,0
25.0,33.2,16.3,41,0.0,0.0,0,2022-04-08,Dehradun,0.0,0.0,0.0,0.1,0.0,0
22.4,28.7,16.2,40,0.0,0.0,1,2022-04-08,Pithoragarh,0.0,0.0,0.0,6.9,0.0,0
26.8,33.8,19.7,34,0.0,0.0,2,2022-04-08,Tehri Garhwal,0.0,0.0,0.0,1.4000000000000283,0.0,0
23.8,33.9,14.1,43,0.0,0.0,1,2022-04-09,Bageshwar,0.0,0.0,0.0,1.1,0.0,0
22.3,30.6,13.2,35,0.0,0.0,1,2022-04-10,Chamoli,0.0,0.0,0.0,0.0,0.0,0
19.8,24.8,13.8,37,0.0,0.0,1,2022-04-10,Nainital,0.0,0.0,0.0,6.9,0.0,0
21.2,27.1,14.2,33,0.0,0.0,0,2022-04-17,Almora,0.0,1.8000000000000036,1.8,2.3,0.0,0
28.6,36.7,20.9,31,0.0,0.0,3,2022-04-17,Haridwar,0.0,1.300000000000025,1.2999999999999965,1.3,0.0,0
21.7,27.9,15.9,26,0.0,0.0,0,2022-04-24,Almora,0.20000000000000356,0.20000000000000356,2.0,2.0,0.06666666666666786,0
19.0,24.3,12.9,28,0.0,0.0,1,2022-04-24,Nainital,0.7000000000000284,4.4,10.4,10.399999999999999,0.2333333333333428,0
26.3,35.3,18.4,34,0.0,0.0,3,2022-04-25,Dehradun,0.0,0.09999999999998935,0.1,0.1,0.0,0
23.7,29.2,16.4,24,0.0,0.0,2,2022-04-25,Pithoragarh,0.0,1.5,8.199999999999992,8.200000000000001,0.0,0
27.5,34.4,20.0,26,0.0,0.0,3,2022-04-25,Tehri Garhwal,0.0,0.5,2.4000000000000004,2.4000000000000288,0.0,0
23.0,28.2,16.5,25,0.0,0.0,3,2022-04-26,Almora,0.0,0.20000000000000356,2.0,2.0,0.0,0
24.3,33.4,14.7,39,0.0,0.0,3,2022-04-26,Bageshwar,0.0,0.0,2.8,2.8,0.0,0
23.3,31.6,14.0,30,0.0,0.0,1,2022-04-27,Chamoli,0.0,0.2,0.7999999999999716,1.5000000000000142,0.0,0
31.6,41.6,22.4,27,0.0,0.0,1,2022-04-29,Haridwar,0.0,0.0,1.4999999999999964,2.8,0.0,0
20.8,27.5,15.7,55,0.9,0.9,53,2022-05-01,Almora,0.9000000000000036,0.9000000000000036,1.1,2.9000000000000004,0.3000000000000012,0
26.5,32.2,20.9,47,0.0,0.0,3,2022-05-01,Dehradun,0.0,0.0,0.1,0.1,0.0,0
20.8,24.5,17.0,57,3.8,3.8,63,2022-05-01,Pithoragarh,4.2,4.3999999999999995,5.8999999999999915,12.600000000000001,1.4000000000000001,0
26.8,32.7,21.6,42,0.8,0.8,53,2022-05-01,Tehri Garhwal,0.8999999999999716,0.9,1.4,3.3000000000000287,0.29999999999999055,0
23.6,30.1,16.7,63,0.0,0.0,3,2022-05-02,Bageshwar,1.4999999999999716,1.5,1.5,4.3,0.4999999999999905,0
20.2,23.9,15.8,68,7.8,7.8,63,2022-05-03,Chamoli,8.0,8.0,8.19999999999997,9.500000000000014,2.6666666666666665,0
19.7,25.4,15.4,78,1.8,1.8,53,2022-05-11,Almora,11.100000000000005,18.100000000000005,23.2,25.2,3.7000000000000015,0
17.3,21.0,14.4,79,6.0,6.0,63,2022-05-11,Nainital,19.50000000000003,30.6,54.0,64.5,6.50000000000001,0
31.4,39.3,25.1,53,0.0,0.0,2,2022-05-13,Haridwar,0.0,1.3000000000000247,9.499999999999996,11.0,0.0,0
28.8,33.9,21.8,49,0.4,0.4,51,2022-05-22,Haridwar,0.5,14.400000000000023,14.799999999999995,23.9,0.16666666666666666,0
17.0,21.3,13.3,62,11.2,11.2,63,2022-05-22,Nainital,12.500000000000028,22.1,51.8,86.39999999999999,4.166666666666676,0
22.9,28.4,18.4,67,10.2,10.2,63,2022-05-23,Dehradun,10.700000000000006,10.899999999999988,25.199999999999996,36.0,3.5666666666666687,0
15.8,18.3,13.9,81,6.8,6.8,61,2022-05-23,Pithoragarh,19.0,29.2,62.29999999999999,102.7,6.333333333333333,0
22.3,27.1,18.3,68,7.1,7.1,61,2022-05-23,Tehri Garhwal,9.599999999999971,10.5,14.1,30.80000000000003,3.1999999999999904,0
18.9,23.5,16.1,78,4.3,4.3,61,2022-05-24,Bageshwar,15.19999999999997,17.900000000000002,37.199999999999996,51.3,5.066666666666657,0
19.8,26.7,12.2,54,0.3,0.3,51,2022-05-25,Chamoli,6.5,16.2,40.49999999999998,62.40000000000001,2.1666666666666665,0
21.3,26.9,14.6,69,0.0,0.0,3,2022-05-30,Almora,6.300000000000003,22.800000000000004,48.3,75.3,2.100000000000001,0
19.0,23.7,14.3,77,0.2,0.2,51,2022-05-30,Nainital,9.700000000000028,24.7,54.599999999999994,123.6,3.2333333333333427,0
24.6,31.1,16.5,33,0.0,0.0,0,2022-06-04,Almora,0.0,1.7000000000000053,41.8,68.3,0.0,0
25.6,31.5,18.3,41,0.0,0.0,1,2022-06-12,Almora,0.0,0.0,0.0,48.6,0.0,0
31.2,38.2,25.2,36,0.0,0.0,1,2022-06-12,Dehradun,0.0,0.0,0.5,24.2,0.0,0
22.6,26.8,18.5,49,0.3,0.3,51,2022-06-12,Nainital,2.0000000000000284,2.3,2.8,62.199999999999996,0.6666666666666762,0
25.4,31.1,20.4,51,0.1,0.1,51,2022-06-12,Pithoragarh,2.0,2.3,4.5999999999999925,68.4,0.6666666666666666,0
31.6,37.0,25.7,34,0.0,0.0,1,2022-06-12,Tehri Garhwal,0.0,0.0,0.1,29.900000000000027,0.0,0
29.3,37.9,20.7,43,0.0,0.0,0,2022-06-13,Bageshwar,0.0,0.0,0.0,56.8,0.0,0
27.7,35.3,19.4,39,0.0,0.0,3,2022-06-14,Chamoli,0.0,0.0,0.0,32.10000000000001,0.0,0
26.0,32.1,19.8,50,0.1,0.1,51,2022-06-15,Almora,0.10000000000000356,0.10000000000000533,0.1,48.4,0.03333333333333452,0
27.6,32.1,22.6,69,0.0,0.0,3,2022-06-19,Haridwar,11.799999999999999,14.800000000000024,14.799999999999992,51.6,3.933333333333333,0
23.3,28.5,17.4,67,0.0,0.0,1,2022-06-23,Almora,1.6000000000000036,16.000000000000007,19.7,33.0,0.5333333333333345,0
19.7,23.6,15.5,74,1.2,1.2,53,2022-06-23,Nainital,8.200000000000028,26.6,35.7,54.0,2.7333333333333427,0
30.6,36.3,26.0,72,11.0,11.0,63,2022-06-28,Haridwar,11.8,12.100000000000025,26.89999999999999,27.4,3.9333333333333336,0
21.9,26.3,19.3,88,31.0,31.0,65,2022-06-29,Almora,40.0,62.10000000000001,81.69999999999999,81.80000000000001,13.333333333333334,0
27.9,32.2,24.5,81,28.2,28.2,63,2022-06-29,Haridwar,39.6,40.00000000000002,55.099999999999994,55.099999999999994,13.200000000000001,0
26.5,30.1,22.7,83,14.1,14.1,63,2022-07-03,Dehradun,19.299999999999997,121.79999999999998,123.19999999999999,147.7,6.433333333333333,0
21.7,25.1,18.6,86,10.3,10.3,63,2022-07-03,Pithoragarh,21.0,110.20000000000002,197.8,257.2,7.0,0
26.7,30.5,23.4,84,10.1,10.1,63,2022-07-03,Tehri Garhwal,16.39999999999997,84.50000000000001,91.2,113.00000000000003,5.466666666666657,0
26.1,32.2,21.7,83,4.3,4.3,61,2022-07-04,Bageshwar,33.89999999999996,130.0,156.3,186.6,11.299999999999988,0
24.7,30.9,21.6,82,2.7,2.7,61,2022-07-05,Chamoli,16.799999999999997,59.1,113.99999999999996,144.9,5.599999999999999,0
27.7,31.4,24.1,78,21.0,21.0,65,2022-07-07,Dehradun,29.6,68.1,171.1,196.5,9.866666666666667,0
22.1,25.4,19.1,87,20.9,20.9,63,2022-07-07,Pithoragarh,43.1,67.1,188.7,303.3,14.366666666666667,0
27.5,31.0,23.6,80,4.4,4.4,53,2022-07-07,Tehri Garhwal,14.199999999999973,35.5,108.7,132.10000000000002,4.7333333333333245,0
26.2,31.8,22.9,82,12.2,12.2,63,2022-07-08,Bageshwar,42.79999999999996,80.7,198.6,233.4,14.266666666666653,0
21.0,23.8,18.7,91,18.7,18.7,63,2022-07-09,Almora,45.60000000000001,73.4,176.2,200.6,15.200000000000003,0
22.2,25.3,20.7,94,35.7,35.7,65,2022-07-09,Chamoli,69.2,91.2,186.29999999999995,219.3,23.066666666666666,0
17.9,19.8,16.5,94,14.6,14.6,63,2022-07-09,Nainital,25.50000000000003,46.1,136.4,181.7,8.500000000000009,0
19.8,22.9,16.6,82,4.1,4.1,61,2022-07-16,Nainital,13.500000000000028,41.5,87.6,214.1,4.50000000000001,0
21.2,25.9,17.9,89,19.2,19.2,65,2022-07-22,Almora,49.60000000000001,66.4,125.6,287.8,16.533333333333335,0
25.8,29.6,22.8,86,9.6,9.6,63,2022-07-22,Dehradun,60.9,80.89999999999998,124.39999999999999,320.70000000000005,20.3,0
28.4,31.8,24.7,80,2.8,2.8,61,2022-07-22,Haridwar,67.69999999999999,80.80000000000003,127.0,283.99999999999994,22.566666666666663,0
20.8,24.4,18.0,91,14.1,14.1,65,2022-07-22,Pithoragarh,107.89999999999999,159.3,273.3,482.7,35.96666666666666,0
26.5,30.3,23.8,84,2.7,2.7,53,2022-07-22,Tehri Garhwal,41.699999999999974,59.79999999999999,130.7,250.10000000000002,13.899999999999991,0
25.9,31.7,22.1,80,2.2,2.2,55,2022-07-23,Bageshwar,9.699999999999964,70.10000000000001,182.79999999999998,416.5,3.2333333333333214,0
23.9,29.5,21.6,80,9.5,9.5,61,2022-07-24,Chamoli,15.5,95.8,169.79999999999998,376.50000000000006,5.166666666666667,0
17.7,19.7,15.9,94,9.0,9.0,63,2022-07-30,Nainital,37.60000000000003,59.9,114.60000000000001,213.2,12.533333333333344,0
18.9,23.2,15.4,88,1.6,1.6,51,2022-08-12,Nainital,12.900000000000027,48.1,130.10000000000002,249.2,4.300000000000009,0
27.3,29.9,25.1,82,0.5,0.5,51,2022-08-15,Haridwar,12.599999999999993,20.50000000000003,79.4,260.59999999999997,4.1999999999999975,0
28.4,32.2,24.6,77,0.8,0.8,51,2022-08-17,Haridwar,1.299999999999993,18.200000000000028,73.2,252.8,0.43333333333333096,0
18.1,20.9,15.7,91,53.7,53.7,65,2022-08-20,Nainital,67.90000000000003,97.30000000000001,143.7,297.1,22.633333333333344,0
29.1,32.8,26.0,78,0.6,0.6,51,2022-08-23,Haridwar,2.099999999999993,41.50000000000003,61.6,221.9,0.6999999999999976,0
28.7,33.0,25.0,79,0.0,0.0,1,2022-08-26,Haridwar,5.399999999999992,32.40000000000003,59.5,223.0,1.7999999999999974,0
28.1,33.7,22.9,72,0.0,0.0,0,2022-09-07,Haridwar,0.19999999999999302,1.9000000000000286,22.200000000000003,88.30000000000001,0.06666666666666433,0
18.0,21.4,15.2,88,1.8,1.8,53,2022-09-07,Nainital,4.500000000000027,14.999999999999998,32.800000000000004,157.0,1.5000000000000089,0
20.0,24.3,17.4,88,5.1,5.1,55,2022-09-10,Almora,8.500000000000005,18.700000000000014,35.7,153.4,2.8333333333333353,0
28.3,33.5,24.9,69,0.1,0.1,51,2022-09-11,Haridwar,4.5999999999999925,4.800000000000029,19.0,85.0,1.5333333333333308,0
17.4,20.9,13.7,88,0.4,0.4,51,2022-09-12,Nainital,9.200000000000026,17.6,31.400000000000002,154.4,3.0666666666666753,0
28.6,33.7,24.5,71,0.0,0.0,3,2022-09-13,Haridwar,0.29999999999999294,4.800000000000029,7.1,73.1,0.09999999999999765,0
17.6,21.0,15.1,87,9.4,9.4,63,2022-09-22,Nainital,21.100000000000023,139.6,207.5,248.60000000000002,7.033333333333341,0
16.7,19.3,15.2,89,11.5,11.5,63,2022-09-24,Nainital,26.00000000000002,85.50000000000001,217.6,256.9,8.666666666666673,0
23.6,29.0,19.2,80,0.2,0.2,51,2022-09-30,Dehradun,0.8999999999999999,103.1,118.19999999999996,158.0,0.3,0
19.5,23.6,16.6,81,1.9,1.9,53,2022-09-30,Pithoragarh,5.4,75.89999999999999,179.4,337.7,1.8,0
22.8,29.2,16.7,82,0.4,0.4,51,2022-09-30,Tehri Garhwal,2.8999999999999857,89.79999999999998,117.0,192.9,0.9666666666666619,0
20.8,27.1,16.5,85,2.4,2.4,61,2022-10-01,Bageshwar,2.9999999999999716,128.3,179.4,295.29999999999995,0.9999999999999906,0
20.3,25.8,14.7,64,0.2,0.2,51,2022-10-02,Chamoli,0.2,0.4,33.699999999999974,153.50000000000003,0.06666666666666667,0
15.2,19.3,11.8,89,3.6,3.6,55,2022-10-06,Nainital,7.300000000000022,21.400000000000006,103.39999999999999,314.8,2.4333333333333407,0
19.9,25.6,15.5,78,0.0,0.0,2,2022-10-12,Dehradun,25.8,46.300000000000004,50.699999999999974,180.39999999999998,8.6,0
16.3,20.6,11.6,81,5.6,5.6,61,2022-10-12,Pithoragarh,51.599999999999994,237.0,256.2,501.6,17.2,0
20.1,25.5,13.4,74,1.2,1.2,55,2022-10-12,Tehri Garhwal,23.299999999999983,61.09999999999999,65.0,197.70000000000005,7.766666666666661,0
15.3,21.5,10.3,84,0.5,0.5,51,2022-10-13,Almora,8.100000000000028,268.8,284.1,472.40000000000003,2.7000000000000095,0
18.9,25.7,13.5,73,0.3,0.3,51,2022-10-13,Bageshwar,24.49999999999997,248.90000000000003,256.4,480.0,8.166666666666657,0
16.8,23.7,10.9,59,0.0,0.0,0,2022-10-14,Chamoli,0.6,99.8,107.29999999999995,159.0,0.19999999999999998,0
21.1,27.9,15.7,69,0.0,0.0,0,2022-10-23,Haridwar,0.0,0.0,9.600000000000014,221.9,0.0,0
19.2,25.7,14.1,79,0.0,0.0,3,2022-11-06,Dehradun,0.0,0.4,0.39999999999996805,47.30000000000002,0.0,0
15.9,20.7,12.0,74,0.0,0.0,3,2022-11-06,Pithoragarh,1.8,2.4000000000000004,2.499999999999986,210.0,0.6,0
20.4,26.3,16.5,66,0.0,0.0,3,2022-11-06,Tehri Garhwal,0.0,0.0,0.0,66.40000000000002,0.0,0
16.8,25.1,12.0,73,0.0,0.0,3,2022-11-07,Bageshwar,0.0,0.0,0.0,191.89999999999998,0.0,0
14.6,21.5,7.2,49,0.0,0.0,3,2022-11-08,Chamoli,0.0,0.0,0.0,15.200000000000014,0.0,0
16.0,23.1,11.3,72,0.1,0.1,51,2022-11-10,Dehradun,0.2,0.2,0.5999999999999681,1.9000000000000108,0.06666666666666667,0
14.1,18.2,10.5,60,0.1,0.1,51,2022-11-10,Pithoragarh,1.6,3.4,4.099999999999985,19.4,0.5333333333333333,0
17.7,21.9,14.1,58,0.2,0.2,51,2022-11-10,Tehri Garhwal,0.5999999999999863,0.5999999999999828,0.6000000000000001,7.900000000000028,0.19999999999999543,0
13.0,18.9,5.7,59,0.0,0.0,0,2022-11-11,Almora,0.0,0.7000000000000284,0.7999999999999999,3.8000000000000282,0.0,0
14.0,22.2,6.8,67,0.0,0.0,0,2022-11-11,Bageshwar,0.1999999999999716,0.2,0.2,5.000000000000001,0.0666666666666572,0
10.5,15.0,6.4,65,0.3,0.3,51,2022-11-11,Nainital,0.9000000000000283,2.000000000000029,4.5,12.200000000000001,0.3000000000000094,0
14.1,20.1,7.9,40,0.0,0.0,0,2022-11-12,Chamoli,0.0,0.0,0.0,2.1000000000000143,0.0,0
11.0,15.7,6.2,59,0.0,0.0,0,2022-11-12,Nainital,0.3000000000000284,0.9000000000000286,3.9000000000000004,10.8,0.10000000000000947,0
16.0,21.8,9.1,67,0.0,0.0,2,2022-11-24,Dehradun,0.0,0.0,1.299999999999968,1.9000000000000108,0.0,0
13.3,19.8,9.0,64,0.0,0.0,0,2022-11-24,Pithoragarh,0.0,0.0,0.0999999999999858,4.2,0.0,0
16.6,23.7,10.1,63,0.0,0.0,1,2022-11-24,Tehri Garhwal,0.0,0.0,3.0,3.600000000000028,0.0,0
14.7,22.8,9.3,65,0.0,0.0,0,2022-11-25,Bageshwar,0.0,0.0,0.5,0.7000000000000001,0.0,0
16.5,24.3,10.9,72,0.0,0.0,1,2022-11-25,Haridwar,0.0,0.0,0.5000000000000142,5.2,0.0,0
14.1,22.5,7.3,46,0.0,0.0,2,2022-11-26,Chamoli,0.0,0.0,1.1999999999999715,1.2000000000000142,0.0,0
9.0,14.5,5.1,83,0.0,0.0,3,2022-12-02,Nainital,0.0,0.0,0.0,2.7,0.0,0
14.5,20.8,10.4,83,0.0,0.0,3,2022-12-03,Dehradun,0.0,0.0,0.0,1.5000000000000107,0.0,0
12.7,17.7,8.2,64,0.0,0.0,3,2022-12-03,Pithoragarh,0.0,0.0,0.0,3.5,0.0,0
15.2,22.1,9.5,77,0.0,0.0,3,2022-12-03,Tehri Garhwal,0.0,0.0,0.0,3.600000000000028,0.0,0
12.8,22.3,6.7,76,0.0,0.0,3,2022-12-04,Bageshwar,0.0,0.0,0.0,0.7000000000000001,0.0,0
11.0,19.0,4.0,48,0.0,0.0,0,2022-12-05,Chamoli,0.0,0.0,0.0,1.2000000000000142,0.0,0
13.6,20.7,7.4,81,0.0,0.0,0,2022-12-08,Haridwar,0.0,0.0,0.0,5.2,0.0,0
10.9,16.3,5.9,50,0.0,0.0,0,2022-12-09,Nainital,0.0,0.0,0.0,0.6,0.0,0
11.1,17.7,6.3,57,0.0,0.0,0,2022-12-22,Dehradun,0.0,0.0,0.0,0.0,0.0,0
11.2,15.2,6.5,41,0.0,0.0,0,2022-12-22,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
12.4,18.3,7.5,50,0.0,0.0,0,2022-12-22,Tehri Garhwal,0.0,0.0,0.0,0.0,0.0,0
10.4,18.4,5.5,54,0.0,0.0,0,2022-12-23,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
7.8,15.6,2.0,55,1.0,1.0,53,2022-12-24,Chamoli,1.0,1.0000000000000002,0.9999999999999716,1.0000000000000142,0.3333333333333333,0
7.6,12.6,1.2,49,0.0,0.0,3,2022-12-29,Nainital,0.0,0.7000000000000286,0.7,0.7,0.0,0
9.0,16.9,3.5,78,0.0,0.0,1,2023-01-04,Dehradun,0.0,1.4000000000000001,1.3999999999999682,1.4000000000000108,0.0,0
7.7,12.7,3.4,49,0.0,0.0,0,2023-01-04,Pithoragarh,0.0,0.0,1.8999999999999857,1.9,0.0,0
10.0,17.3,3.3,64,0.0,0.0,3,2023-01-04,Tehri Garhwal,0.8999999999999858,7.099999999999983,7.4,7.400000000000028,0.29999999999999527,0
8.3,18.7,0.7,61,0.0,0.0,0,2023-01-05,Bageshwar,0.0,0.1,1.1,1.1,0.0,0
8.6,17.4,2.1,39,0.0,0.0,3,2023-01-06,Chamoli,0.0,0.0,1.0999999999999717,1.1000000000000143,0.0,0
12.2,17.5,7.8,65,1.1,1.1,55,2023-01-12,Dehradun,2.3,2.3,2.3999999999999684,3.700000000000011,0.7666666666666666,0
9.5,14.0,6.0,54,0.0,0.0,3,2023-01-12,Pithoragarh,0.0,0.0,0.0,1.9,0.0,0
13.7,18.3,10.2,60,2.6,2.6,55,2023-01-12,Tehri Garhwal,2.599999999999986,2.5999999999999823,8.3,10.000000000000028,0.8666666666666619,0
10.7,17.1,5.9,69,6.5,6.5,63,2023-01-13,Bageshwar,6.499999999999972,6.5,6.5,7.6,2.166666666666657,0
8.5,15.6,3.8,69,0.0,0.0,3,2023-01-14,Almora,1.2000000000000284,1.2000000000000284,1.2,1.3000000000000285,0.40000000000000946,0
7.7,13.1,3.3,64,5.1,2.3,75,2023-01-14,Chamoli,6.3,6.3,6.299999999999971,7.400000000000014,2.1,0
6.1,14.3,0.7,76,0.0,0.0,0,2023-01-17,Almora,0.0,1.2000000000000284,1.2,1.3000000000000285,0.0,0
14.9,20.1,11.0,86,5.2,5.2,61,2023-01-25,Haridwar,11.999999999999993,16.900000000000027,23.400000000000016,25.8,3.999999999999998,0
16.1,23.7,10.8,64,0.0,0.0,0,2023-02-07,Haridwar,0.0,0.0,17.200000000000017,36.3,0.0,0
5.3,9.3,1.8,54,0.0,0.0,0,2023-02-12,Nainital,1.5000000000000284,1.8000000000000305,12.3,29.7,0.5000000000000094,0
20.7,29.9,13.8,61,0.0,0.0,3,2023-02-20,Haridwar,0.0,0.0,0.0,24.0,0.0,0
18.6,25.6,12.6,59,0.1,0.1,51,2023-02-21,Dehradun,0.1,0.1,18.69999999999997,44.500000000000014,0.03333333333333333,0
15.5,20.1,11.2,55,4.8,4.8,61,2023-02-21,Pithoragarh,4.8,4.8,6.499999999999986,39.8,1.5999999999999999,0
17.3,22.1,14.5,65,4.2,4.2,53,2023-02-21,Tehri Garhwal,4.199999999999986,4.199999999999986,14.799999999999994,83.90000000000002,1.3999999999999952,0
14.8,23.3,6.8,64,0.0,0.0,3,2023-02-22,Bageshwar,1.4999999999999716,1.4999999999999982,9.6,26.6,0.4999999999999905,0
16.5,24.3,10.8,62,0.0,0.0,3,2023-02-22,Dehradun,0.1,0.1,18.699999999999967,44.500000000000014,0.03333333333333333,0
14.3,19.2,8.0,48,0.0,0.0,3,2023-02-22,Pithoragarh,4.8,4.8,6.499999999999986,39.8,1.5999999999999999,0
16.1,23.1,8.0,67,0.0,0.0,3,2023-02-22,Tehri Garhwal,4.199999999999986,4.199999999999986,14.799999999999994,83.90000000000002,1.3999999999999952,0
14.3,24.1,5.7,59,0.0,0.0,1,2023-02-23,Bageshwar,1.4999999999999716,1.4999999999999982,9.6,23.8,0.4999999999999905,0
12.4,20.7,5.0,44,0.0,0.0,1,2023-02-23,Chamoli,1.4,1.4,77.49999999999997,114.60000000000002,0.4666666666666666,0
13.4,21.5,3.7,40,0.0,0.0,1,2023-02-24,Chamoli,0.0,1.4,10.799999999999972,105.20000000000002,0.0,0
14.7,22.6,6.9,53,0.1,0.1,51,2023-02-25,Almora,0.10000000000002843,1.0000000000000284,1.0,6.100000000000028,0.03333333333334281,0
17.2,25.7,10.1,70,0.0,0.0,0,2023-02-25,Haridwar,0.0,0.10000000000002843,0.10000000000001422,12.100000000000001,0.0,0
19.6,25.9,14.4,71,0.1,0.1,51,2023-03-19,Haridwar,14.499999999999993,14.500000000000028,14.500000000000014,14.7,4.833333333333331,0
9.3,13.7,4.4,79,3.5,3.5,61,2023-03-19,Nainital,17.700000000000028,24.20000000000003,35.3,42.8,5.900000000000009,0
19.0,26.6,11.7,71,0.0,0.0,3,2023-03-23,Haridwar,32.89999999999999,63.10000000000003,63.100000000000016,63.199999999999996,10.966666666666663,0
18.1,25.1,12.8,69,0.0,0.0,3,2023-03-24,Dehradun,0.0,42.8,44.29999999999997,48.500000000000014,0.0,0
14.9,19.6,11.3,63,0.1,0.1,51,2023-03-24,Pithoragarh,2.6,37.9,53.69999999999999,61.20000000000001,0.8666666666666667,0
18.3,24.0,14.1,66,0.1,0.1,51,2023-03-24,Tehri Garhwal,1.199999999999986,47.69999999999999,51.2,59.60000000000002,0.3999999999999953,0
16.3,22.3,12.2,75,10.5,10.5,63,2023-03-25,Bageshwar,10.999999999999972,39.599999999999994,58.400000000000006,62.400000000000006,3.666666666666657,0
13.2,20.7,6.9,65,0.0,0.0,3,2023-03-26,Chamoli,8.5,19.400000000000002,35.799999999999976,41.90000000000002,2.8333333333333335,0
13.3,17.1,9.7,50,0.8,0.8,51,2023-03-29,Nainital,0.8000000000000285,6.400000000000028,62.1,85.89999999999999,0.26666666666667616,0
28.3,35.0,22.4,36,0.4,0.4,51,2023-04-19,Haridwar,0.3999999999999929,0.4000000000000391,0.40000000000002134,70.89999999999999,0.13333333333333097,0
17.4,24.2,11.5,64,0.0,0.0,3,2023-05-06,Almora,2.4000000000000283,34.400000000000034,44.2,48.50000000000003,0.8000000000000095,0
15.4,20.7,10.9,62,0.3,0.3,51,2023-05-06,Nainital,3.6000000000000285,49.40000000000003,76.39999999999999,92.6,1.2000000000000095,0
22.0,30.1,15.3,49,3.6,3.6,61,2023-05-08,Dehradun,4.0,25.900000000000002,42.599999999999966,46.80000000000001,1.3333333333333333,0
19.0,22.5,15.4,44,0.6,0.6,53,2023-05-08,Pithoragarh,3.2000000000000015,31.9,63.09999999999999,87.70000000000002,1.066666666666667,0
21.4,27.2,16.0,51,0.5,0.5,51,2023-05-08,Tehri Garhwal,1.1999999999999857,26.599999999999984,51.89999999999999,59.90000000000002,0.39999999999999525,0
19.6,27.3,10.9,54,0.1,0.1,51,2023-05-09,Bageshwar,1.5999999999999717,15.299999999999999,53.7,64.3,0.5333333333333239,0
18.8,25.2,9.6,44,0.0,0.0,0,2023-05-10,Chamoli,0.2,0.7,32.49999999999997,41.500000000000014,0.06666666666666667,0
17.3,21.9,13.1,63,0.9,0.9,51,2023-06-01,Nainital,23.100000000000026,31.200000000000024,72.60000000000001,88.19999999999999,7.700000000000009,0
26.8,31.9,21.6,51,0.0,0.0,2,2023-06-08,Tehri Garhwal,1.3999999999999893,4.2999999999999865,43.69999999999999,61.10000000000002,0.46666666666666307,2
20.9,24.9,17.4,71,7.2,7.2,61,2023-06-18,Nainital,7.800000000000029,11.900000000000029,23.7,96.6,2.60000000000001,0
23.3,28.1,19.8,73,0.7,0.7,51,2023-06-20,Almora,10.400000000000029,10.600000000000032,11.2,49.70000000000003,3.466666666666676,0
21.3,25.4,19.7,90,21.4,21.4,63,2023-06-25,Almora,29.50000000000003,40.10000000000003,48.4,62.800000000000026,9.833333333333343,0
28.2,33.2,24.6,80,10.5,10.5,63,2023-06-30,Haridwar,30.39999999999999,98.10000000000004,135.40000000000003,140.1,10.133333333333331,0
28.1,31.9,23.4,80,5.7,5.7,63,2023-07-05,Haridwar,24.699999999999996,64.60000000000004,160.50000000000003,176.6,8.233333333333333,0
27.8,31.2,24.9,83,1.6,1.6,53,2023-07-06,Haridwar,23.899999999999995,53.20000000000003,147.70000000000002,178.20000000000002,7.966666666666665,0
22.2,27.8,19.4,86,11.3,11.3,63,2023-07-15,Almora,23.200000000000024,76.10000000000002,104.4,212.00000000000003,7.733333333333341,0
26.1,29.6,23.8,87,5.7,5.7,61,2023-07-15,Dehradun,20.8,57.5,83.99999999999997,250.3,6.933333333333334,0
21.0,24.3,18.5,91,17.5,17.5,63,2023-07-15,Pithoragarh,51.2,108.4,199.6,365.79999999999995,17.066666666666666,0
26.2,32.0,22.8,83,14.2,14.2,63,2023-07-16,Bageshwar,54.99999999999997,126.8,225.89999999999998,389.2,18.333333333333325,0
27.0,30.9,24.3,85,10.3,10.3,61,2023-07-16,Tehri Garhwal,24.69999999999999,75.49999999999999,137.1,269.3,8.233333333333329,0
24.0,28.4,21.4,83,6.8,6.8,61,2023-07-17,Chamoli,23.2,42.8,99.79999999999997,201.9,7.733333333333333,0
